transaction_id,timestamp,sender_id,receiver_id,amount,transaction_type,merchant_id,device_id,ip_id,location,channel,is_fraud,fraud_type,scenario_id
TX_00002706,1704674388.6105094,ACC_000427,ACC_000339,30000.0,intermediary_transfer,None,DEV_000124,IP_000206,domestic,upi_app,1,layered_mule,scenario_g
TX_00002707,1704675288.6105094,ACC_000367,ACC_000215,23500.0,intermediary_transfer,None,DEV_000026,IP_000014,domestic,upi_app,1,layered_mule,scenario_g
TX_00002708,1704675588.6105094,ACC_000339,ACC_000215,28000.0,intermediary_transfer,None,DEV_000026,IP_000014,domestic,upi_app,1,layered_mule,scenario_g
TX_00002709,1704677688.6105094,ACC_000215,ACC_000401,25000.0,intermediary_transfer,None,DEV_000026,IP_000014,domestic,upi_app,1,layered_mule,scenario_g
TX_00001238,1704677901.7280777,ACC_000078,ACC_000186,323.24,p2m,MERCH_00041,DEV_000398,IP_000060,domestic,qr_code,0,none,scenario_b
TX_00002710,1704678088.6105094,ACC_000215,ACC_000137,24000.0,intermediary_transfer,None,DEV_000026,IP_000014,domestic,upi_app,1,layered_mule,scenario_g
TX_00001522,1704678449.2981865,ACC_000233,ACC_000400,150.83,p2m,MERCH_00003,DEV_000147,IP_000171,domestic,qr_code,0,none,scenario_b
TX_00001840,1704680718.695922,ACC_000104,ACC_000029,169.03,p2m,MERCH_00042,DEV_000127,IP_000270,domestic,qr_code,0,none,scenario_b
TX_00001330,1704680982.7019625,ACC_000194,ACC_000099,127.12,p2m,MERCH_00044,DEV_000086,IP_000250,domestic,qr_code,0,none,scenario_b
TX_00001742,1704681136.137049,ACC_000410,ACC_000425,81.37,p2m,MERCH_00017,DEV_000341,IP_000147,domestic,qr_code,0,none,scenario_b
TX_00002221,1704681488.1805267,ACC_000130,ACC_000254,52074.89,intermediary_transfer,None,DEV_000048,IP_000079,domestic,upi_app,1,basic_mule,scenario_d
TX_00001566,1704681902.6939998,ACC_000400,ACC_000248,2000.0,merchant_settlement,MERCH_00003,DEV_000291,IP_000019,domestic,web,0,none,scenario_b
TX_00002222,1704682641.9561799,ACC_000254,ACC_000218,49991.89,intermediary_transfer,None,DEV_000008,IP_000027,domestic,upi_app,1,basic_mule,scenario_d
TX_00002353,1704684636.6423945,ACC_000300,ACC_000011,44206.97,intermediary_transfer,None,DEV_000120,IP_000173,domestic,upi_app,1,basic_mule,scenario_d
TX_00002223,1704684974.2405844,ACC_000218,ACC_000107,47908.9,intermediary_transfer,None,DEV_000008,IP_000027,domestic,upi_app,1,basic_mule,scenario_d
TX_00002354,1704684994.062501,ACC_000011,ACC_000426,42438.69,intermediary_transfer,None,DEV_000015,IP_000009,domestic,upi_app,1,basic_mule,scenario_d
TX_00002699,1704685669.1806166,ACC_000436,ACC_000137,25000.0,intermediary_transfer,None,DEV_000055,IP_000253,domestic,upi_app,1,layered_mule,scenario_g
TX_00002700,1704685969.1806166,ACC_000205,ACC_000166,30000.0,intermediary_transfer,None,DEV_000239,IP_000022,domestic,upi_app,1,layered_mule,scenario_g
TX_00002355,1704686367.841128,ACC_000426,ACC_000027,40670.41,intermediary_transfer,None,DEV_000015,IP_000009,domestic,upi_app,1,basic_mule,scenario_d
TX_00002356,1704686743.8604722,ACC_000027,ACC_000084,38902.13,atm_cashout,None,DEV_000015,IP_000009,domestic,upi_app,1,basic_mule,scenario_d
TX_00002701,1704686869.1806166,ACC_000137,ACC_000307,23500.0,intermediary_transfer,None,DEV_000017,IP_000012,domestic,upi_app,1,layered_mule,scenario_g
TX_00002224,1704687049.2019007,ACC_000107,ACC_000421,45825.9,atm_cashout,None,DEV_000008,IP_000027,domestic,upi_app,1,basic_mule,scenario_d
TX_00002702,1704687169.1806166,ACC_000166,ACC_000307,28000.0,intermediary_transfer,None,DEV_000017,IP_000012,domestic,upi_app,1,layered_mule,scenario_g
TX_00001848,1704687217.8534014,ACC_000073,ACC_000029,124.91,p2m,MERCH_00042,DEV_000358,IP_000236,domestic,qr_code,0,none,scenario_b
TX_00001216,1704688559.5049365,ACC_000443,ACC_000186,109.45,p2m,MERCH_00041,DEV_000390,IP_000003,domestic,qr_code,0,none,scenario_b
TX_00002703,1704689269.1806166,ACC_000307,ACC_000319,25000.0,intermediary_transfer,None,DEV_000017,IP_000012,domestic,upi_app,1,layered_mule,scenario_g
TX_00002704,1704689669.1806166,ACC_000307,ACC_000211,24000.0,intermediary_transfer,None,DEV_000017,IP_000012,domestic,upi_app,1,layered_mule,scenario_g
TX_00001374,1704692056.9949627,ACC_000017,ACC_000377,245.58,p2m,MERCH_00037,DEV_000007,IP_000189,domestic,qr_code,0,none,scenario_b
TX_00001824,1704694059.9090312,ACC_000363,ACC_000483,56.35,p2m,MERCH_00036,DEV_000207,IP_000149,domestic,qr_code,0,none,scenario_b
TX_00001641,1704694257.4473426,ACC_000383,ACC_000269,81.04,p2m,MERCH_00021,DEV_000024,IP_000222,domestic,qr_code,0,none,scenario_b
TX_00000860,1704694721.8492856,ACC_000063,ACC_000035,406.23,p2p,None,DEV_000210,IP_000117,domestic,qr_code,0,none,scenario_a
TX_00000277,1704695753.9233704,ACC_000271,ACC_000127,763.88,p2p,None,DEV_000138,IP_000207,domestic,web,0,none,scenario_a
TX_00001442,1704697333.2854102,ACC_000289,ACC_000350,273.98,p2m,MERCH_00009,DEV_000214,IP_000065,domestic,qr_code,0,none,scenario_b
TX_00001543,1704697417.779419,ACC_000406,ACC_000400,128.43,p2m,MERCH_00003,DEV_000064,IP_000245,domestic,qr_code,0,none,scenario_b
TX_00001627,1704700254.6538627,ACC_000126,ACC_000269,153.92,p2m,MERCH_00021,DEV_000310,IP_000232,domestic,qr_code,0,none,scenario_b
TX_00000604,1704700930.7621903,ACC_000445,ACC_000089,702.31,p2p,None,DEV_000272,IP_000136,domestic,upi_app,0,none,scenario_a
TX_00000379,1704703541.2870486,ACC_000048,ACC_000434,537.92,p2p,None,DEV_000088,IP_000067,domestic,upi_app,0,none,scenario_a
TX_00000680,1704703976.112068,ACC_000221,ACC_000142,398.89,p2p,None,DEV_000054,IP_000059,domestic,upi_app,0,none,scenario_a
TX_00000327,1704704635.610448,ACC_000169,ACC_000364,851.95,p2p,None,DEV_000325,IP_000118,domestic,qr_code,0,none,scenario_a
TX_00001106,1704704979.6934218,ACC_000395,ACC_000135,57.99,p2m,MERCH_00028,DEV_000256,IP_000011,domestic,qr_code,0,none,scenario_b
TX_00000216,1704707336.673791,ACC_000155,ACC_000100,583.38,p2p,None,DEV_000388,IP_000050,domestic,qr_code,0,none,scenario_a
TX_00000847,1704708310.7880707,ACC_000212,ACC_000351,144.11,p2p,None,DEV_000303,IP_000063,domestic,upi_app,0,none,scenario_a
TX_00001233,1704708437.1581395,ACC_000071,ACC_000186,159.56,p2m,MERCH_00041,DEV_000217,IP_000113,domestic,qr_code,0,none,scenario_b
TX_00000312,1704710270.355714,ACC_000385,ACC_000313,459.98,p2p,None,DEV_000252,IP_000161,domestic,web,0,none,scenario_a
TX_00001736,1704710752.492643,ACC_000240,ACC_000425,384.39,p2m,MERCH_00017,DEV_000041,IP_000088,domestic,qr_code,0,none,scenario_b
TX_00000718,1704711520.0689878,ACC_000343,ACC_000364,502.01,p2p,None,DEV_000133,IP_000196,domestic,web,0,none,scenario_a
TX_00001606,1704712928.44477,ACC_000317,ACC_000085,177.47,p2m,MERCH_00007,DEV_000204,IP_000128,domestic,qr_code,0,none,scenario_b
TX_00002791,1704713429.6662505,ACC_000376,ACC_000472,40000.0,p2p,None,DEV_000269,IP_000139,domestic,upi_app,1,camouflage_mule,scenario_h
TX_00002792,1704713729.6662505,ACC_000472,ACC_000184,331.25,p2m,MERCH_00035,DEV_000128,IP_000176,domestic,qr_code,1,camouflage_mule,scenario_h
TX_00002793,1704714029.6662505,ACC_000472,ACC_000184,409.78,p2m,MERCH_00035,DEV_000340,IP_000142,domestic,qr_code,1,camouflage_mule,scenario_h
TX_00000418,1704714117.7944894,ACC_000261,ACC_000219,578.63,p2p,None,DEV_000296,IP_000258,domestic,qr_code,0,none,scenario_a
TX_00000270,1704714520.8487287,ACC_000151,ACC_000292,616.48,p2p,None,DEV_000023,IP_000101,domestic,web,0,none,scenario_a
TX_00001718,1704715223.0278184,ACC_000094,ACC_000111,91.82,p2m,MERCH_00011,DEV_000323,IP_000279,domestic,qr_code,0,none,scenario_b
TX_00002794,1704715229.6662505,ACC_000472,ACC_000137,38500.0,intermediary_transfer,None,DEV_000284,IP_000053,domestic,upi_app,1,camouflage_mule,scenario_h
TX_00001049,1704715372.1320615,ACC_000374,ACC_000364,558.34,p2p,None,DEV_000253,IP_000069,domestic,qr_code,0,none,scenario_a
TX_00000811,1704715610.8897324,ACC_000174,ACC_000390,539.23,p2p,None,DEV_000399,IP_000081,domestic,web,0,none,scenario_a
TX_00001234,1704716751.4063888,ACC_000173,ACC_000186,196.69,p2m,MERCH_00041,DEV_000242,IP_000240,domestic,qr_code,0,none,scenario_b
TX_00001312,1704717018.104366,ACC_000035,ACC_000454,10700.19,merchant_settlement,MERCH_00005,DEV_000321,IP_000105,domestic,web,0,none,scenario_b
TX_00001001,1704717441.350911,ACC_000141,ACC_000149,477.76,p2p,None,DEV_000392,IP_000061,domestic,upi_app,0,none,scenario_a
TX_00000316,1704717657.1225502,ACC_000119,ACC_000131,1490.6,p2p,None,DEV_000206,IP_000203,domestic,web,0,none,scenario_a
TX_00000578,1704718058.7139447,ACC_000212,ACC_000363,1222.63,p2p,None,DEV_000209,IP_000266,domestic,qr_code,0,none,scenario_a
TX_00000621,1704718968.0702555,ACC_000381,ACC_000064,507.77,p2p,None,DEV_000386,IP_000047,domestic,web,0,none,scenario_a
TX_00002341,1704719709.1214218,ACC_000109,ACC_000309,23987.74,intermediary_transfer,None,DEV_000352,IP_000135,domestic,upi_app,1,basic_mule,scenario_d
TX_00002342,1704720967.351108,ACC_000309,ACC_000329,23028.23,intermediary_transfer,None,DEV_000031,IP_000015,domestic,upi_app,1,basic_mule,scenario_d
TX_00000325,1704721595.745485,ACC_000496,ACC_000041,2161.87,p2p,None,DEV_000185,IP_000184,domestic,upi_app,0,none,scenario_a
TX_00002343,1704721936.8979387,ACC_000329,ACC_000489,22068.72,intermediary_transfer,None,DEV_000031,IP_000015,domestic,upi_app,1,basic_mule,scenario_d
TX_00002344,1704723258.17956,ACC_000489,ACC_000020,21109.21,atm_cashout,None,DEV_000031,IP_000015,domestic,upi_app,1,basic_mule,scenario_d
TX_00000644,1704724874.8061202,ACC_000096,ACC_000045,490.82,p2p,None,DEV_000237,IP_000188,domestic,qr_code,0,none,scenario_a
TX_00000824,1704725732.0141828,ACC_000278,ACC_000457,2338.15,p2p,None,DEV_000174,IP_000050,domestic,web,0,none,scenario_a
TX_00001347,1704725787.2272766,ACC_000193,ACC_000099,196.97,p2m,MERCH_00044,DEV_000151,IP_000123,domestic,qr_code,0,none,scenario_b
TX_00000221,1704725999.9677093,ACC_000103,ACC_000153,1358.7,p2p,None,DEV_000115,IP_000101,domestic,web,0,none,scenario_a
TX_00000251,1704726305.2501783,ACC_000427,ACC_000210,224.04,p2p,None,DEV_000305,IP_000271,domestic,upi_app,0,none,scenario_a
TX_00000962,1704729158.4987023,ACC_000158,ACC_000216,2798.6,p2p,None,DEV_000230,IP_000055,domestic,upi_app,0,none,scenario_a
TX_00000950,1704729928.9243352,ACC_000058,ACC_000186,304.96,p2p,None,DEV_000248,IP_000072,domestic,upi_app,0,none,scenario_a
TX_00000188,1704730121.8615441,ACC_000084,ACC_000354,348.07,p2p,None,DEV_000123,IP_000114,domestic,upi_app,0,none,scenario_a
TX_00000211,1704730363.264309,ACC_000300,ACC_000191,185.22,p2p,None,DEV_000242,IP_000088,domestic,web,0,none,scenario_a
TX_00000326,1704730843.4561481,ACC_000124,ACC_000411,301.0,p2p,None,DEV_000116,IP_000248,domestic,qr_code,0,none,scenario_a
TX_00001688,1704731495.3920481,ACC_000369,ACC_000111,291.91,p2m,MERCH_00011,DEV_000262,IP_000280,domestic,qr_code,0,none,scenario_b
TX_00000062,1704734149.2993772,ACC_000404,ACC_000368,715.67,p2p,None,DEV_000125,IP_000155,domestic,qr_code,0,none,scenario_a
TX_00000039,1704735249.6366975,ACC_000302,ACC_000116,194.98,p2p,None,DEV_000118,IP_000237,domestic,qr_code,0,none,scenario_a
TX_00000310,1704735729.1102667,ACC_000329,ACC_000468,478.94,p2p,None,DEV_000038,IP_000210,domestic,upi_app,0,none,scenario_a
TX_00000940,1704736289.1286964,ACC_000347,ACC_000041,880.71,p2p,None,DEV_000336,IP_000066,domestic,web,0,none,scenario_a
TX_00000336,1704740352.5524762,ACC_000211,ACC_000278,575.97,p2p,None,DEV_000296,IP_000252,domestic,qr_code,0,none,scenario_a
TX_00001759,1704740480.710484,ACC_000084,ACC_000425,107.22,p2m,MERCH_00017,DEV_000310,IP_000295,domestic,qr_code,0,none,scenario_b
TX_00000366,1704740932.2085443,ACC_000418,ACC_000141,215.9,p2p,None,DEV_000372,IP_000280,domestic,web,0,none,scenario_a
TX_00000755,1704742328.9816144,ACC_000362,ACC_000146,447.35,p2p,None,DEV_000301,IP_000047,domestic,qr_code,0,none,scenario_a
TX_00001636,1704744841.844956,ACC_000073,ACC_000269,104.76,p2m,MERCH_00021,DEV_000248,IP_000298,domestic,qr_code,0,none,scenario_b
TX_00001526,1704744842.781166,ACC_000397,ACC_000400,112.45,p2m,MERCH_00003,DEV_000351,IP_000190,domestic,qr_code,0,none,scenario_b
TX_00001843,1704747470.6124725,ACC_000080,ACC_000029,151.96,p2m,MERCH_00042,DEV_000339,IP_000293,domestic,qr_code,0,none,scenario_b
TX_00001869,1704748923.5959597,ACC_000021,ACC_000029,65.82,p2m,MERCH_00042,DEV_000298,IP_000056,domestic,qr_code,0,none,scenario_b
TX_00001055,1704750002.4399745,ACC_000011,ACC_000317,2012.57,p2p,None,DEV_000120,IP_000000,domestic,web,0,none,scenario_a
TX_00001053,1704750166.7202783,ACC_000152,ACC_000218,2803.3,p2p,None,DEV_000366,IP_000136,domestic,qr_code,0,none,scenario_a
TX_00000731,1704750409.826531,ACC_000496,ACC_000320,910.16,p2p,None,DEV_000254,IP_000196,domestic,qr_code,0,none,scenario_a
TX_00000722,1704750594.9800563,ACC_000277,ACC_000467,8466.66,p2p,None,DEV_000231,IP_000099,domestic,web,0,none,scenario_a
TX_00000883,1704751514.9465742,ACC_000162,ACC_000223,361.83,p2p,None,DEV_000398,IP_000078,domestic,web,0,none,scenario_a
TX_00001096,1704751601.128902,ACC_000473,ACC_000357,510.39,p2p,None,DEV_000106,IP_000150,domestic,upi_app,0,none,scenario_a
TX_00000164,1704752326.8104827,ACC_000425,ACC_000282,761.86,p2p,None,DEV_000386,IP_000023,domestic,qr_code,0,none,scenario_a
TX_00000057,1704752572.5342312,ACC_000436,ACC_000286,888.5,p2p,None,DEV_000259,IP_000132,domestic,qr_code,0,none,scenario_a
TX_00001309,1704753086.1651974,ACC_000035,ACC_000000,2000.0,merchant_settlement,MERCH_00005,DEV_000255,IP_000025,domestic,web,0,none,scenario_b
TX_00001119,1704753584.2471266,ACC_000153,ACC_000135,55.14,p2m,MERCH_00028,DEV_000035,IP_000122,domestic,qr_code,0,none,scenario_b
TX_00001717,1704754967.9926927,ACC_000105,ACC_000111,93.27,p2m,MERCH_00011,DEV_000350,IP_000229,domestic,qr_code,0,none,scenario_b
TX_00001798,1704761316.1370609,ACC_000160,ACC_000483,130.38,p2m,MERCH_00036,DEV_000293,IP_000015,domestic,qr_code,0,none,scenario_b
TX_00001439,1704762185.9313102,ACC_000203,ACC_000350,80.37,p2m,MERCH_00009,DEV_000035,IP_000177,domestic,qr_code,0,none,scenario_b
TX_00002447,1704762841.320641,ACC_000056,ACC_000021,7340.52,p2p,None,DEV_000194,IP_000003,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002456,1704762875.3190603,ACC_000395,ACC_000021,11334.74,p2p,None,DEV_000129,IP_000124,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002454,1704763164.0560527,ACC_000389,ACC_000021,9298.31,p2p,None,DEV_000358,IP_000175,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002448,1704763305.0989554,ACC_000384,ACC_000021,13956.34,p2p,None,DEV_000228,IP_000086,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002450,1704763742.7664814,ACC_000406,ACC_000021,8356.69,p2p,None,DEV_000332,IP_000055,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002449,1704763786.1547756,ACC_000064,ACC_000021,13342.57,p2p,None,DEV_000203,IP_000056,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002451,1704764349.0066242,ACC_000449,ACC_000021,4499.75,p2p,None,DEV_000062,IP_000113,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002455,1704764947.729137,ACC_000053,ACC_000021,6258.96,p2p,None,DEV_000068,IP_000027,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002453,1704765350.6731925,ACC_000162,ACC_000021,8103.09,p2p,None,DEV_000143,IP_000195,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00002452,1704765406.0407186,ACC_000431,ACC_000021,4624.88,p2p,None,DEV_000330,IP_000060,domestic,upi_app,1,fan_in_mule,scenario_e
TX_00001817,1704770401.5604672,ACC_000245,ACC_000483,124.34,p2m,MERCH_00036,DEV_000001,IP_000091,domestic,qr_code,0,none,scenario_b
TX_00000523,1704770692.2969377,ACC_000264,ACC_000359,606.1,p2p,None,DEV_000136,IP_000084,domestic,upi_app,0,none,scenario_a
TX_00000634,1704773339.8769567,ACC_000447,ACC_000384,1286.65,p2p,None,DEV_000141,IP_000001,domestic,web,0,none,scenario_a
TX_00001371,1704774229.1240056,ACC_000056,ACC_000377,173.6,p2m,MERCH_00037,DEV_000116,IP_000217,domestic,qr_code,0,none,scenario_b
TX_00000683,1704775229.3619356,ACC_000275,ACC_000288,1975.79,p2p,None,DEV_000388,IP_000019,domestic,upi_app,0,none,scenario_a
TX_00001237,1704776699.4106064,ACC_000192,ACC_000186,110.8,p2m,MERCH_00041,DEV_000350,IP_000055,domestic,qr_code,0,none,scenario_b
TX_00001841,1704776920.0115771,ACC_000384,ACC_000029,121.2,p2m,MERCH_00042,DEV_000268,IP_000282,domestic,qr_code,0,none,scenario_b
TX_00001516,1704779632.1592178,ACC_000336,ACC_000041,2000.0,merchant_settlement,MERCH_00001,DEV_000212,IP_000142,domestic,web,0,none,scenario_b
TX_00000471,1704784757.7522085,ACC_000316,ACC_000384,704.01,p2p,None,DEV_000108,IP_000038,domestic,upi_app,0,none,scenario_a
TX_00000953,1704785383.2598915,ACC_000428,ACC_000397,448.64,p2p,None,DEV_000211,IP_000008,domestic,upi_app,0,none,scenario_a
TX_00002592,1704787282.2788692,ACC_000285,ACC_000413,7797.39,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002587,1704787594.985577,ACC_000285,ACC_000136,9493.42,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00000294,1704788088.5545685,ACC_000225,ACC_000346,323.21,p2p,None,DEV_000304,IP_000053,domestic,qr_code,0,none,scenario_a
TX_00002596,1704788238.8174322,ACC_000285,ACC_000409,6143.49,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002595,1704788284.3657076,ACC_000285,ACC_000067,6843.75,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002591,1704788351.8889046,ACC_000285,ACC_000492,6660.29,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002590,1704788744.130182,ACC_000285,ACC_000194,5661.17,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00000097,1704788754.99664,ACC_000454,ACC_000492,1650.51,p2p,None,DEV_000086,IP_000154,domestic,web,0,none,scenario_a
TX_00000035,1704788760.2573793,ACC_000396,ACC_000425,856.79,p2p,None,DEV_000019,IP_000002,domestic,web,0,none,scenario_a
TX_00002588,1704788774.4424517,ACC_000285,ACC_000334,5546.58,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002593,1704788798.8169096,ACC_000285,ACC_000388,6708.26,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002589,1704788806.450305,ACC_000285,ACC_000350,2773.1,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002594,1704788877.3769422,ACC_000285,ACC_000105,9170.93,intermediary_transfer,None,DEV_000035,IP_000012,domestic,upi_app,1,fan_out_mule,scenario_f
TX_00002297,1704789453.3400862,ACC_000092,ACC_000134,78705.15,intermediary_transfer,None,DEV_000073,IP_000199,domestic,upi_app,1,basic_mule,scenario_d
TX_00002298,1704790803.660951,ACC_000134,ACC_000379,75556.94,intermediary_transfer,None,DEV_000030,IP_000021,domestic,upi_app,1,basic_mule,scenario_d
TX_00001208,1704791194.2786536,ACC_000009,ACC_000302,4523.94,merchant_settlement,MERCH_00019,DEV_000061,IP_000134,domestic,web,0,none,scenario_b
TX_00001593,1704791361.6167197,ACC_000193,ACC_000085,296.67,p2m,MERCH_00007,DEV_000225,IP_000213,domestic,qr_code,0,none,scenario_b
TX_00002299,1704792931.9962757,ACC_000379,ACC_000320,72408.74,intermediary_transfer,None,DEV_000030,IP_000021,domestic,upi_app,1,basic_mule,scenario_d
TX_00001810,1704793028.4569762,ACC_000061,ACC_000483,85.22,p2m,MERCH_00036,DEV_000308,IP_000155,domestic,qr_code,0,none,scenario_b
TX_00002300,1704794985.0137167,ACC_000320,ACC_000013,69260.53,atm_cashout,None,DEV_000030,IP_000021,domestic,upi_app,1,basic_mule,scenario_d
TX_00000876,1704795896.5264852,ACC_000434,ACC_000108,2010.25,p2p,None,DEV_000389,IP_000135,domestic,web,0,none,scenario_a
TX_00001142,1704797635.7407908,ACC_000347,ACC_000135,208.95,p2m,MERCH_00028,DEV_000102,IP_000062,domestic,qr_code,0,none,scenario_b
TX_00000282,1704797760.0162795,ACC_000352,ACC_000351,317.73,p2p,None,DEV_000116,IP_000058,domestic,qr_code,0,none,scenario_a
TX_00000390,1704798072.9144087,ACC_000038,ACC_000300,390.7,p2p,None,DEV_000394,IP_000197,domestic,qr_code,0,none,scenario_a
TX_00001622,1704798400.364496,ACC_000085,ACC_000091,2000.0,merchant_settlement,MERCH_00007,DEV_000079,IP_000194,domestic,web,0,none,scenario_b
TX_00001197,1704799334.063956,ACC_000063,ACC_000009,65.35,p2m,MERCH_00019,DEV_000038,IP_000130,domestic,qr_code,0,none,scenario_b
TX_00001709,1704799926.6100152,ACC_000484,ACC_000111,67.5,p2m,MERCH_00011,DEV_000316,IP_000167,domestic,qr_code,0,none,scenario_b
TX_00001511,1704800346.8294241,ACC_000148,ACC_000336,147.6,p2m,MERCH_00001,DEV_000001,IP_000055,domestic,qr_code,0,none,scenario_b
TX_00000414,1704802384.4545586,ACC_000282,ACC_000280,2683.55,p2p,None,DEV_000234,IP_000259,domestic,web,0,none,scenario_a
TX_00000607,1704802645.3597598,ACC_000328,ACC_000242,410.06,p2p,None,DEV_000100,IP_000145,domestic,web,0,none,scenario_a
TX_00000706,1704804547.8155973,ACC_000453,ACC_000155,859.4,p2p,None,DEV_000195,IP_000285,domestic,qr_code,0,none,scenario_a
TX_00000247,1704805148.4380636,ACC_000017,ACC_000223,254.13,p2p,None,DEV_000056,IP_000081,domestic,upi_app,0,none,scenario_a
TX_00001753,1704805176.2468863,ACC_000339,ACC_000425,471.13,p2m,MERCH_00017,DEV_000030,IP_000105,domestic,qr_code,0,none,scenario_b
TX_00001395,1704805272.7123692,ACC_000264,ACC_000377,209.69,p2m,MERCH_00037,DEV_000290,IP_000245,domestic,qr_code,0,none,scenario_b
TX_00001684,1704806890.6451356,ACC_000164,ACC_000111,32.39,p2m,MERCH_00011,DEV_000364,IP_000183,domestic,qr_code,0,none,scenario_b
TX_00000596,1704807039.1753933,ACC_000409,ACC_000061,322.09,p2p,None,DEV_000157,IP_000001,domestic,upi_app,0,none,scenario_a
TX_00000117,1704808800.3978593,ACC_000439,ACC_000355,1679.09,p2p,None,DEV_000064,IP_000010,domestic,qr_code,0,none,scenario_a
TX_00001332,1704810440.2529705,ACC_000106,ACC_000099,128.32,p2m,MERCH_00044,DEV_000243,IP_000283,domestic,qr_code,0,none,scenario_b
TX_00001780,1704812336.5709276,ACC_000425,ACC_000150,2000.0,merchant_settlement,MERCH_00017,DEV_000130,IP_000194,domestic,web,0,none,scenario_b
TX_00002711,1704814627.8036673,ACC_000498,ACC_000353,25000.0,intermediary_transfer,None,DEV_000220,IP_000173,domestic,upi_app,1,layered_mule,scenario_g
TX_00002712,1704814927.8036673,ACC_000152,ACC_000287,30000.0,intermediary_transfer,None,DEV_000374,IP_000121,domestic,upi_app,1,layered_mule,scenario_g
TX_00002713,1704815827.8036673,ACC_000353,ACC_000495,23500.0,intermediary_transfer,None,DEV_000021,IP_000021,domestic,upi_app,1,layered_mule,scenario_g
TX_00002714,1704816127.8036673,ACC_000287,ACC_000495,28000.0,intermediary_transfer,None,DEV_000021,IP_000021,domestic,upi_app,1,layered_mule,scenario_g
TX_00000959,1704816284.3110414,ACC_000189,ACC_000047,1709.53,p2p,None,DEV_000299,IP_000205,domestic,web,0,none,scenario_a
TX_00000346,1704817202.8233428,ACC_000376,ACC_000385,4753.3,p2p,None,DEV_000097,IP_000191,domestic,upi_app,0,none,scenario_a
TX_00000903,1704817701.2558389,ACC_000273,ACC_000248,676.58,p2p,None,DEV_000294,IP_000143,domestic,web,0,none,scenario_a
TX_00001804,1704818216.6775715,ACC_000211,ACC_000483,157.32,p2m,MERCH_00036,DEV_000272,IP_000262,domestic,qr_code,0,none,scenario_b
TX_00002715,1704818227.8036673,ACC_000495,ACC_000075,25000.0,intermediary_transfer,None,DEV_000021,IP_000021,domestic,upi_app,1,layered_mule,scenario_g
TX_00001046,1704818476.607408,ACC_000340,ACC_000170,855.49,p2p,None,DEV_000113,IP_000158,domestic,qr_code,0,none,scenario_a
TX_00002716,1704818627.8036673,ACC_000495,ACC_000084,24000.0,intermediary_transfer,None,DEV_000021,IP_000021,domestic,upi_app,1,layered_mule,scenario_g
TX_00000784,1704818926.7687314,ACC_000351,ACC_000421,1222.83,p2p,None,DEV_000205,IP_000211,domestic,upi_app,0,none,scenario_a
TX_00001083,1704821775.7273667,ACC_000088,ACC_000475,677.17,p2p,None,DEV_000010,IP_000236,domestic,upi_app,0,none,scenario_a
TX_00000472,1704823741.1175919,ACC_000401,ACC_000467,169.57,p2p,None,DEV_000116,IP_000023,domestic,web,0,none,scenario_a
TX_00001712,1704825234.3320165,ACC_000085,ACC_000111,377.53,p2m,MERCH_00011,DEV_000141,IP_000215,domestic,qr_code,0,none,scenario_b
TX_00001160,1704825480.0977416,ACC_000329,ACC_000009,44.4,p2m,MERCH_00019,DEV_000375,IP_000156,domestic,qr_code,0,none,scenario_b
TX_00000197,1704825539.9625604,ACC_000335,ACC_000095,1233.03,p2p,None,DEV_000271,IP_000299,domestic,qr_code,0,none,scenario_a
TX_00001579,1704826220.8914068,ACC_000398,ACC_000085,80.56,p2m,MERCH_00007,DEV_000078,IP_000022,domestic,qr_code,0,none,scenario_b
TX_00002337,1704826912.0524318,ACC_000285,ACC_000237,39325.2,intermediary_transfer,None,DEV_000132,IP_000184,domestic,upi_app,1,basic_mule,scenario_d
